,CreditScore,Balance,NumOfProducts,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,HasCrCard_No,HasCrCard_Yes,IsActiveMember_No,IsActiveMember_Yes,Tenure-group_0-2,Tenure-group_2-4,Tenure-group_4-6,Tenure-group_6-8,Tenure-group_8-10,Age-group_1-20,Age-group_20-40,Age-group_40-60,Age-group_60-80,Age-group_80-100
5377,642,160541.0,2,142223.94,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
5378,606,130274.26,2,147533.09,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5379,627,98993.02,1,169156.64,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5380,850,0.0,2,141242.57,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5381,850,141827.33,2,149458.73,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
5382,724,110054.45,1,86950.72,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5383,579,0.0,2,176925.69,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5384,727,0.0,1,40357.39,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5385,813,98088.09,1,26687.22,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5386,642,118317.27,4,78702.98,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5387,669,0.0,2,176163.74,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5388,574,99774.5,1,4896.11,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
5389,774,0.0,2,114899.13,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5390,735,0.0,3,92220.12,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5391,639,133806.54,2,6251.3,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5392,738,0.0,2,43018.82,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
5393,835,124993.29,2,27548.06,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5394,637,157622.58,1,120454.2,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
5395,589,126111.61,1,133961.19,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5396,591,161651.37,2,131753.97,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5397,723,142856.95,2,38019.74,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
5398,831,111100.98,1,28144.07,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
5399,733,102918.38,1,45959.86,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5400,731,0.0,2,189528.72,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
5401,654,0.0,2,170481.98,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
5402,828,0.0,2,94845.45,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
5403,590,125265.61,1,161253.08,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5404,657,82500.28,1,115260.72,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5405,531,175754.87,2,60721.4,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
5406,516,109387.33,1,121365.45,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5407,561,100443.36,2,101693.73,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
5408,682,83102.72,2,54132.93,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
5409,575,0.0,1,10666.05,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5410,623,0.0,2,41227.67,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
5411,642,0.0,2,10712.82,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5412,779,115290.27,1,98912.69,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
5413,671,0.0,2,197202.48,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5414,495,140197.71,2,150720.39,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5415,850,105245.34,1,74780.13,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
5416,630,0.0,2,79377.45,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
5417,588,0.0,2,8763.87,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5418,562,142296.13,1,177112.7,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5419,740,99097.33,1,85016.64,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
5420,695,171069.39,2,88689.4,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5421,589,0.0,2,95985.64,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
5422,607,102523.88,1,166792.71,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5423,794,0.0,2,68730.91,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5424,580,143391.07,1,146891.07,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5425,644,106022.73,2,148727.42,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
5426,636,0.0,1,43134.58,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5427,599,128960.21,2,40318.33,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5428,507,0.0,2,97633.93,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5429,682,0.0,2,65069.03,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
5430,714,0.0,2,166335.0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5431,696,126442.59,1,121904.44,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5432,599,0.0,1,175235.99,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
5433,577,127261.35,1,56185.05,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5434,733,0.0,2,131625.14,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
5435,647,0.0,1,152323.04,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
5436,831,0.0,2,165840.94,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5437,543,73481.05,1,176692.65,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5438,679,160515.37,1,121904.14,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5439,713,149525.34,2,123663.63,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
5440,690,166522.78,1,119644.59,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
5441,751,135536.5,1,66825.33,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5442,613,120481.69,1,94875.03,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5443,701,103421.32,1,76304.73,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
5444,698,135658.73,2,39755.0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5445,451,0.0,2,180142.42,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5446,665,191402.82,2,83238.4,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5447,726,94504.35,1,5078.9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
5448,608,126147.84,1,132424.69,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5449,549,0.0,1,109057.56,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
5450,803,0.0,2,115676.61,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
5451,663,87624.03,2,149401.33,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
5452,558,153697.53,2,89891.4,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
5453,714,0.0,2,82500.84,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5454,704,0.0,1,6416.92,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
5455,805,116585.97,1,189428.75,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
5456,659,134464.58,2,178833.34,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5457,738,83008.31,1,42766.03,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
5458,635,113635.16,1,90883.12,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5459,530,0.0,2,80619.09,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5460,661,122552.48,2,120646.4,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5461,531,118899.45,2,41409.36,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5462,694,99713.87,1,112317.89,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5463,731,0.0,1,152128.36,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5464,556,134208.22,1,177670.57,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
5465,647,85906.65,3,189159.97,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
5466,850,137714.25,1,159403.68,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5467,573,160777.9,1,149536.15,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5468,591,0.0,2,155492.87,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
5469,723,0.0,2,24847.02,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5470,617,102585.88,2,115387.4,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5471,704,102556.18,2,171971.25,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5472,457,126772.57,1,126106.4,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
5473,787,158373.23,1,28228.35,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5474,651,0.0,2,138113.71,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5475,612,141927.1,1,43018.98,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
5476,828,109876.82,2,83611.45,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
5477,724,0.0,2,118863.38,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5478,648,111369.79,2,91947.74,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5479,569,116969.35,1,94488.82,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5480,765,136729.51,2,47058.21,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
5481,577,152086.15,1,44719.5,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
5482,603,0.0,2,174478.54,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
5483,568,127289.28,1,45611.51,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5484,748,119852.01,1,73853.94,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
5485,573,0.0,2,196517.43,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5486,771,0.0,2,92914.67,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5487,763,0.0,1,31372.91,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
5488,410,117183.74,1,109733.73,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5489,728,129907.63,1,36083.96,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
5490,655,0.0,2,188435.38,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
5491,580,145387.32,2,169963.2,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5492,712,124616.23,1,69320.97,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5493,680,0.0,2,36145.53,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5494,383,95808.19,1,137702.01,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
5495,721,0.0,2,71594.26,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5496,620,0.0,2,65565.92,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
5497,774,117152.3,1,101828.39,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
5498,563,106250.72,1,39546.32,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5499,850,111837.78,2,110805.79,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5500,681,97023.21,1,2168.13,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5501,631,137687.72,1,190067.12,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5502,614,113348.5,1,77789.01,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5503,704,122109.78,1,127654.37,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
5504,786,120452.4,2,79602.86,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5505,534,0.0,2,80619.17,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
5506,590,65812.35,2,160346.3,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
5507,583,54428.37,1,109638.78,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
5508,656,0.0,2,1276.87,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
5509,597,0.0,2,49374.82,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5510,588,143279.58,2,31580.8,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
5511,667,103846.65,1,20560.69,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5512,627,125190.86,1,84584.69,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
5513,708,0.0,2,15246.83,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
5514,641,38340.02,1,32607.77,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
5515,527,123802.98,2,155846.69,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5516,592,96651.03,1,3232.82,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5517,465,0.0,2,177668.55,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5518,628,0.0,2,134441.6,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5519,678,133237.21,1,111032.79,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
5520,570,142105.35,1,45214.04,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5521,815,166115.42,1,67208.3,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5522,817,81070.34,2,80985.88,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
5523,717,0.0,1,167573.06,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5524,641,123835.52,2,160110.65,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
5525,624,123401.43,2,127825.25,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5526,579,169377.31,1,123535.05,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
5527,698,130015.24,1,41595.3,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5528,645,0.0,2,97628.08,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5529,691,133936.04,2,91359.79,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5530,638,114543.27,1,97755.29,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5531,705,119794.67,1,182528.44,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5532,720,0.0,2,142956.48,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
5533,553,0.0,1,10789.3,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
5534,658,0.0,2,130461.09,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
5535,648,157138.99,3,190994.48,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5536,636,0.0,2,159463.8,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
5537,527,136733.24,1,57589.29,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5538,717,82498.14,2,40437.67,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
5539,614,151914.93,1,56459.45,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5540,737,80090.93,1,39920.0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
5541,587,83739.32,1,148798.45,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
5542,682,181166.44,1,63737.19,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5543,710,130588.82,1,154997.64,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5544,507,0.0,2,34777.23,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5545,609,94126.67,1,93718.16,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5546,786,0.0,2,133112.41,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5547,688,148045.68,1,175479.92,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5548,710,0.0,2,96.27,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5549,779,0.0,2,30804.68,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
5550,733,168165.84,1,197193.49,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5551,583,72835.56,2,96792.15,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5552,627,0.0,2,132719.8,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
5553,666,123212.08,2,112157.31,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5554,620,0.0,2,38015.34,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5555,614,0.0,2,164018.98,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5556,606,119501.88,2,46774.94,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
5557,700,144550.83,2,189664.43,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5558,677,126729.41,1,26106.39,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
5559,850,119984.07,1,191535.11,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
5560,564,0.0,1,158937.55,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
5561,771,0.0,1,25222.6,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
5562,620,121490.05,1,29296.74,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5563,610,91897.8,1,54394.28,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5564,609,139443.75,2,9234.06,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5565,683,144961.97,1,26796.73,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5566,633,126041.02,1,11796.89,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
5567,676,69459.05,2,128461.29,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5568,693,198338.77,2,14278.18,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5569,709,0.0,2,46811.77,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5570,569,109196.66,3,109393.19,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5571,684,134168.5,3,3966.5,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
5572,565,0.0,1,63173.64,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5573,681,0.0,1,66367.33,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5574,503,0.0,2,16274.67,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
5575,656,0.0,2,180553.48,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5576,566,120100.41,1,107563.16,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
5577,592,0.0,1,100941.57,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5578,687,0.0,2,110230.4,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5579,686,0.0,2,142331.85,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
5580,616,0.0,2,199099.51,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5581,494,0.0,2,85890.16,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5582,534,0.0,1,143938.27,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5583,695,0.0,2,131644.41,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
5584,579,0.0,2,112395.98,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5585,432,135559.8,2,71856.3,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5586,816,150355.35,2,35770.84,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5587,730,0.0,2,124364.63,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5588,593,133489.12,2,78101.29,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5589,715,105489.31,1,143096.49,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
5590,775,60205.2,2,14073.11,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5591,539,0.0,2,47388.41,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
5592,576,0.0,2,72306.07,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
5593,617,0.0,1,184839.7,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
5594,688,0.0,1,47886.44,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5595,608,0.0,1,130474.03,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5596,597,0.0,3,73181.39,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
5597,670,112333.63,1,65706.86,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
5598,616,116936.81,1,104379.36,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
5599,579,117721.02,1,192146.63,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5600,786,165896.22,2,66977.68,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5601,704,153656.85,1,158742.81,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
5602,796,94164.0,1,189414.74,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
5603,598,0.0,2,159130.32,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
5604,602,191808.73,1,97640.2,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
5605,619,152199.33,1,86022.09,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
5606,492,125396.24,1,10014.72,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
5607,641,104405.54,3,17384.21,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
5608,518,133801.49,1,143315.57,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5609,623,0.0,3,31669.18,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
5610,733,0.0,2,12761.16,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5611,625,100047.33,1,93429.95,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5612,759,109848.6,1,42012.55,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5613,604,127849.38,1,15798.7,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5614,512,0.0,2,56408.14,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
5615,520,95947.76,1,4696.44,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5616,805,0.0,2,25042.1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
5617,626,137638.69,1,130442.08,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
5618,656,0.0,1,136521.82,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
5619,785,0.0,2,199108.88,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
